Date,QQQ
2021-07-16,347.0469970703125
2021-07-19,344.2033996582031
2021-07-20,348.2018127441406
2021-07-21,350.89007568359375
2021-07-22,353.2095642089844
2021-07-23,357.3341064453125
2021-07-26,357.6156005859375
2021-07-27,353.6754455566406
2021-07-28,355.0340576171875
2021-07-29,355.66485595703125
2021-07-30,353.811279296875
2021-08-02,353.8404541015625
2021-08-03,355.98516845703125
2021-08-04,356.49951171875
2021-08-05,358.7608337402344
2021-08-06,357.1885070800781
2021-08-09,357.8485412597656
2021-08-10,356.0142822265625
2021-08-11,355.4028625488281
2021-08-12,356.6839599609375
2021-08-13,357.935791015625
2021-08-16,358.0911560058594
2021-08-17,354.93707275390625
2021-08-18,351.52099609375
2021-08-19,353.2192687988281
2021-08-20,356.8780517578125
2021-08-23,362.2156677246094
2021-08-24,363.3221740722656
2021-08-25,363.7394104003906
2021-08-26,361.4295959472656
2021-08-27,364.94281005859375
2021-08-30,369.0382995605469
2021-08-31,368.7374267578125
2021-09-01,369.34881591796875
2021-09-02,369.1741027832031
2021-09-03,370.3096618652344
2021-09-07,370.8336486816406
2021-09-08,369.5428771972656
2021-09-09,368.27154541015625
2021-09-10,365.4765930175781
2021-09-13,365.2242431640625
2021-09-14,364.1858825683594
2021-09-15,366.8934326171875
2021-09-16,367.145751953125
2021-09-17,362.7980651855469
2021-09-20,355.3013916015625
2021-09-21,355.7386474609375
2021-09-22,359.0614013671875
2021-09-23,362.3743896484375
2021-09-24,362.71441650390625
2021-09-27,359.8191833496094
2021-09-28,349.6371765136719
2021-09-29,349.0639343261719
2021-09-30,347.7814636230469
2021-10-01,349.9383544921875
2021-10-04,342.5933532714844
2021-10-05,347.2179870605469
2021-10-06,349.44293212890625
2021-10-07,352.6490173339844
2021-10-08,350.8904724121094
2021-10-11,348.1992492675781
2021-10-12,346.9848327636719
2021-10-13,349.76348876953125
2021-10-14,356.20501708984375
2021-10-15,358.4492492675781
2021-10-18,362.0538330078125
2021-10-19,364.7935791015625
2021-10-20,364.3175964355469
2021-10-21,366.5424499511719
2021-10-22,363.4626159667969
2021-10-25,367.1835632324219
2021-10-26,368.33978271484375
2021-10-27,369.19482421875
2021-10-28,373.29486083984375
2021-10-29,375.1310729980469
2021-11-01,376.4135437011719
2021-11-02,377.9874267578125
2021-11-03,382.0
2021-11-04,386.896728515625
2021-11-05,387.265869140625
2021-11-08,386.74127197265625
2021-11-09,384.0792236328125
2021-11-10,378.43438720703125
2021-11-11,379.4837341308594
2021-11-12,383.47686767578125
2021-11-15,383.3893127441406
2021-11-16,386.1195068359375
2021-11-17,386.323486328125
2021-11-18,390.3263244628906
2021-11-19,392.5027160644531
2021-11-22,387.946044921875
2021-11-23,386.1778259277344
2021-11-24,387.4213562011719
2021-11-26,380.0762939453125
2021-11-29,388.3249206542969
2021-11-30,382.621826171875
2021-12-01,376.1123352050781
2021-12-02,378.8230285644531
2021-12-03,372.23577880859375
2021-12-06,375.2184753417969
2021-12-07,386.5177917480469
2021-12-08,388.2471618652344
2021-12-09,382.5343933105469
2021-12-10,386.69268798828125
2021-12-13,381.1062316894531
2021-12-14,377.1616516113281
2021-12-15,385.75994873046875
2021-12-16,375.84033203125
2021-12-17,373.9652404785156
2021-12-20,370.3375244140625
2021-12-21,378.6258850097656
2021-12-22,383.2369384765625
2021-12-23,386.1263122558594
2021-12-27,392.5078430175781
2021-12-28,390.6886901855469
2021-12-29,390.63031005859375
2021-12-30,389.4629821777344
2021-12-31,387.03106689453125
2022-01-03,390.7568359375
2022-01-04,385.6884460449219
2022-01-05,373.8397216796875
2022-01-06,373.5770263671875
2022-01-07,369.5301818847656
2022-01-10,369.77337646484375
2022-01-11,375.328125
2022-01-12,376.8164978027344
2022-01-13,367.3900451660156
2022-01-14,369.6760559082031
2022-01-18,360.47332763671875
2022-01-19,356.51397705078125
2022-01-20,351.8834533691406
2022-01-21,342.12615966796875
2022-01-24,343.69244384765625
2022-01-25,335.7251281738281
2022-01-26,335.1998596191406
2022-01-27,331.8241882324219
2022-01-28,342.2331848144531
2022-01-31,353.1772766113281
2022-02-01,355.5801086425781
2022-02-02,358.4693298339844
2022-02-03,343.93560791015625
2022-02-04,348.2743225097656
2022-02-07,345.47271728515625
2022-02-08,349.3541564941406
2022-02-09,356.75726318359375
2022-02-10,348.6829528808594
2022-02-11,337.6220397949219
2022-02-14,338.0404357910156
2022-02-15,346.4454650878906
2022-02-16,346.35791015625
2022-02-17,336.055908203125
2022-02-18,332.2230224609375
2022-02-22,328.8862609863281
2022-02-23,320.4618225097656
2022-02-24,331.230712890625
2022-02-25,336.36724853515625
2022-02-28,337.36920166015625
2022-03-01,332.20355224609375
2022-03-02,337.7777404785156
2022-03-03,332.95269775390625
2022-03-04,328.12750244140625
2022-03-07,316.02581787109375
2022-03-08,314.556884765625
2022-03-09,325.88037109375
2022-03-10,322.26153564453125
2022-03-11,315.5782775878906
2022-03-14,309.51776123046875
2022-03-15,319.2262878417969
2022-03-16,331.0653991699219
2022-03-17,335.0733947753906
2022-03-18,341.9316101074219
2022-03-21,340.9809875488281
2022-03-22,347.6821594238281
2022-03-23,342.685546875
2022-03-24,350.3022766113281
2022-03-25,350.01007080078125
2022-03-28,355.425537109375
2022-03-29,361.54241943359375
2022-03-30,357.5489501953125
2022-03-31,353.1170959472656
2022-04-01,352.44512939453125
2022-04-04,359.7014465332031
2022-04-05,351.71466064453125
2022-04-06,344.0782775878906
2022-04-07,344.896484375
2022-04-08,340.07513427734375
2022-04-11,332.0299072265625
2022-04-12,330.6273498535156
2022-04-13,337.3480224609375
2022-04-14,329.6338195800781
2022-04-18,329.88714599609375
2022-04-19,337.26031494140625
2022-04-20,332.341552734375
2022-04-21,325.4650573730469
2022-04-22,316.9424743652344
2022-04-25,321.0138854980469
2022-04-26,308.89715576171875
2022-04-27,308.5270690917969
2022-04-28,319.484619140625
2022-04-29,305.1082763671875
2022-05-02,310.202392578125
2022-05-03,310.5335693359375
2022-05-04,321.0333251953125
2022-05-05,304.8647766113281
2022-05-06,301.2122497558594
2022-05-09,289.4267578125
2022-05-10,292.94293212890625
2022-05-11,284.254638671875
2022-05-12,283.5826721191406
2022-05-13,294.09228515625
2022-05-16,290.6831970214844
2022-05-17,298.21234130859375
2022-05-18,283.5730285644531
2022-05-19,282.0534362792969
2022-05-20,281.17694091796875
2022-05-23,285.8521728515625
2022-05-24,279.7742919921875
2022-05-25,283.68988037109375
2022-05-26,291.5500793457031
2022-05-27,301.066162109375
2022-05-31,300.2674255371094
2022-06-01,298.04681396484375
2022-06-02,306.20892333984375
2022-06-03,298.2414855957031
2022-06-06,299.2349853515625
2022-06-07,301.81610107421875
2022-06-08,299.64410400390625
2022-06-09,291.6182861328125
2022-06-10,281.332763671875
2022-06-13,268.2518005371094
2022-06-14,268.7388000488281
2022-06-15,275.4496765136719
2022-06-16,264.3362731933594
2022-06-17,267.550537109375
2022-06-21,274.3006286621094
2022-06-22,273.9005432128906
2022-06-23,277.979736328125
2022-06-24,287.5043029785156
2022-06-27,285.39642333984375
2022-06-28,276.7013244628906
2022-06-29,276.95501708984375
2022-06-30,273.5200500488281
2022-07-01,275.3252868652344
2022-07-05,280.0388488769531
2022-07-06,281.83447265625
2022-07-07,287.86541748046875
2022-07-08,288.2265319824219
2022-07-11,282.06866455078125
2022-07-12,279.336181640625
2022-07-13,278.7604675292969
2022-07-14,279.755859375
2022-07-15,284.83038330078125
2022-07-18,282.4200439453125
2022-07-19,291.1053161621094
2022-07-20,295.7212829589844
2022-07-21,299.9663391113281
2022-07-22,294.7063293457031
2022-07-25,293.02783203125
2022-07-26,287.2701110839844
2022-07-27,299.41009521484375
2022-07-28,302.3377380371094
2022-07-29,307.85137939453125
2022-08-01,307.6659851074219
2022-08-02,306.74871826171875
2022-08-03,315.102294921875
2022-08-04,316.5758361816406
2022-08-05,313.98980712890625
2022-08-08,312.97479248046875
2022-08-09,309.43243408203125
2022-08-10,318.0689697265625
2022-08-11,316.2635192871094
2022-08-12,322.4214172363281
2022-08-15,325.0269775390625
2022-08-16,324.26580810546875
2022-08-17,320.5672302246094
2022-08-18,321.3381652832031
2022-08-19,315.0729675292969
2022-08-22,306.77801513671875
2022-08-23,306.5242004394531
2022-08-24,307.4123229980469
2022-08-25,312.847900390625
2022-08-26,300.02484130859375
2022-08-29,297.0679626464844
2022-08-30,293.759765625
2022-08-31,292.05194091796875
2022-09-01,292.1788330078125
2022-09-02,288.0508728027344
2022-09-06,285.9819641113281
2022-09-07,291.7591552734375
2022-09-08,293.27178955078125
2022-09-09,299.683349609375
2022-09-12,303.2453308105469
2022-09-13,286.6163635253906
2022-09-14,288.8901062011719
2022-09-15,284.0790100097656
2022-09-16,282.34197998046875
2022-09-19,284.5406188964844
2022-09-20,282.2725524902344
2022-09-21,277.2181701660156
2022-09-22,273.8061828613281
2022-09-23,269.34820556640625
2022-09-26,268.233642578125
2022-09-27,268.34124755859375
2022-09-28,273.67913818359375
2022-09-29,265.7895812988281
2022-09-30,261.28271484375
2022-10-03,267.4125061035156
2022-10-04,275.82012939453125
2022-10-05,275.6734313964844
2022-10-06,273.5032043457031
2022-10-07,263.08148193359375
2022-10-10,260.45172119140625
2022-10-11,256.87359619140625
2022-10-12,256.7855529785156
2022-10-13,262.80780029296875
2022-10-14,254.9084930419922
2022-10-17,263.3259582519531
2022-10-18,265.4083251953125
2022-10-19,264.44049072265625
2022-10-20,263.0914001464844
2022-10-21,269.2602844238281
2022-10-24,272.2224426269531
2022-10-25,277.8536071777344
2022-10-26,271.7140197753906
2022-10-27,266.7672119140625
2022-10-28,274.9304504394531
2022-10-31,271.7336120605469
2022-11-01,268.9571533203125
2022-11-02,259.7380676269531
2022-11-03,254.66409301757812
2022-11-04,258.7603454589844
2022-11-07,261.60528564453125
2022-11-08,263.51171875
2022-11-09,257.4308166503906
2022-11-10,276.4262390136719
2022-11-11,281.5196838378906
2022-11-14,279.05609130859375
2022-11-15,282.91778564453125
2022-11-16,279.05609130859375
2022-11-17,278.4401550292969
2022-11-18,278.4499816894531
2022-11-21,275.5855407714844
2022-11-22,279.55474853515625
2022-11-23,282.3605651855469
2022-11-25,280.5030517578125
2022-11-28,276.3871765136719
2022-11-29,274.2950439453125
2022-11-30,286.7989807128906
2022-12-01,287.15087890625
2022-12-02,286.0070495605469
2022-12-05,281.2069396972656
2022-12-06,275.3802490234375
2022-12-07,274.2559509277344
2022-12-08,277.5016784667969
2022-12-09,275.7321472167969
2022-12-12,279.1929016113281
2022-12-13,282.1943359375
2022-12-14,280.1021728515625
2022-12-15,270.6972961425781
2022-12-16,268.1163635253906
2022-12-19,264.3483581542969
2022-12-20,264.142578125
2022-12-21,267.97430419921875
2022-12-22,261.418212890625
2022-12-23,262.0061950683594
2022-12-27,258.3018798828125
2022-12-28,254.89163208007812
2022-12-29,261.10467529296875
2022-12-30,260.94781494140625
2023-01-03,259.1839294433594
2023-01-04,260.4186706542969
2023-01-05,256.34197998046875
2023-01-06,263.4173889160156
2023-01-09,265.12255859375
2023-01-10,267.36669921875
2023-01-11,271.9921569824219
2023-01-12,273.462158203125
2023-01-13,275.3436584472656
2023-01-17,275.9023132324219
2023-01-18,272.3155517578125
2023-01-19,269.6402893066406
2023-01-20,277.01947021484375
2023-01-23,283.1736755371094
2023-01-24,282.59552001953125
2023-01-25,281.9683532714844
2023-01-26,287.46600341796875
2023-01-27,290.3275146484375
2023-01-30,284.45745849609375
2023-01-31,288.7204284667969
2023-02-01,294.8941650390625
2023-02-02,305.4779357910156
2023-02-03,300.0488586425781
2023-02-06,297.5107727050781
2023-02-07,303.67474365234375
2023-02-08,298.2751159667969
2023-02-09,295.6390075683594
2023-02-10,293.6986083984375
2023-02-13,298.4024963378906
2023-02-14,300.607421875
2023-02-15,302.91046142578125
2023-02-16,297.2265625
2023-02-17,295.12945556640625
2023-02-21,288.1421813964844
2023-02-22,288.35772705078125
2023-02-23,290.8762512207031
2023-02-24,286.0058898925781
2023-02-27,288.0539855957031
2023-02-28,287.6816101074219
2023-03-01,285.3688659667969
2023-03-02,287.7305603027344
2023-03-03,293.6789855957031
2023-03-06,294.0121765136719
2023-03-07,290.4059143066406
2023-03-08,291.8562927246094
2023-03-09,286.7996520996094
2023-03-10,282.77191162109375
2023-03-13,284.86907958984375
2023-03-14,291.41522216796875
2023-03-15,292.9440612792969
2023-03-16,300.666259765625
2023-03-17,299.2452392578125
2023-03-20,300.3072509765625
2023-03-21,304.5963439941406
2023-03-22,300.4544677734375
2023-03-23,304.017333984375
2023-03-24,305.13623046875
2023-03-27,303.0456237792969
2023-03-28,301.43597412109375
2023-03-29,306.9323425292969
2023-03-30,309.83758544921875
2023-03-31,314.9903869628906
2023-04-03,314.2248229980469
2023-04-04,313.1648254394531
2023-04-05,310.0731506347656
2023-04-06,312.1636657714844
2023-04-10,311.987060546875
2023-04-11,309.98480224609375
2023-04-12,307.2464294433594
2023-04-13,313.26300048828125
2023-04-14,312.674072265625
2023-04-17,312.9391174316406
2023-04-18,312.958740234375
2023-04-19,312.8114318847656
2023-04-20,310.4264831542969
2023-04-21,310.7503662109375
2023-04-24,310.10260009765625
2023-04-25,304.2528381347656
2023-04-26,306.0980529785156
2023-04-27,314.421142578125
2023-04-28,316.5902404785156
2023-05-01,316.22711181640625
2023-05-02,313.4691162109375
2023-05-03,311.41778564453125
2023-05-04,310.3184814453125
2023-05-05,316.9142150878906
2023-05-08,317.6993408203125
2023-05-09,315.6872863769531
2023-05-10,319.12249755859375
2023-05-11,320.1628723144531
2023-05-12,319.0145263671875
2023-05-15,320.7419128417969
2023-05-16,321.1051025390625
2023-05-17,324.9917907714844
2023-05-18,331.02801513671875
2023-05-19,330.2820129394531
2023-05-22,331.39111328125
2023-05-23,327.1903381347656
2023-05-24,325.5119934082031
2023-05-25,333.43267822265625
2023-05-26,341.95196533203125
2023-05-30,343.5028381347656
2023-05-31,341.549560546875
2023-06-01,345.4952087402344
2023-06-02,348.0863342285156
2023-06-05,348.33172607421875
2023-06-06,348.27276611328125
2023-06-07,342.3642272949219
2023-06-08,346.61407470703125
2023-06-09,347.9391174316406
2023-06-12,353.8182678222656
2023-06-13,356.5369567871094
2023-06-14,359.12811279296875
2023-06-15,363.40740966796875
2023-06-16,361.12054443359375
2023-06-20,360.60357666015625
2023-06-21,355.6893310546875
2023-06-22,359.88616943359375
2023-06-23,356.31842041015625
2023-06-26,351.5417785644531
2023-06-27,357.5862121582031
2023-06-28,358.2841491699219
2023-06-29,357.5665588378906
2023-06-30,363.080322265625
2023-07-03,363.9353942871094
2023-07-05,363.9256286621094
2023-07-06,361.15399169921875
2023-07-07,359.9548645019531
2023-07-10,360.0728759765625
2023-07-11,361.851806640625
2023-07-12,366.4219970703125
2023-07-13,372.64337158203125
2023-07-14,372.5647277832031
2023-07-17,376.04400634765625
2023-07-18,379.1202697753906
2023-07-19,379.0318603515625
2023-07-20,370.2944641113281
2023-07-21,369.1838073730469
2023-07-24,369.7735290527344
2023-07-25,372.2797546386719
2023-07-26,371.04132080078125
2023-07-27,370.1567687988281
2023-07-28,376.8990783691406
2023-07-31,377.09564208984375
2023-08-01,376.2209167480469
2023-08-02,367.9650573730469
2023-08-03,367.37530517578125
2023-08-04,365.6553955078125
2023-08-07,368.7513427734375
2023-08-08,365.6161193847656
2023-08-09,361.59625244140625
2023-08-10,362.2645568847656
2023-08-11,359.9548645019531
2023-08-14,363.9943542480469
2023-08-15,360.1318054199219
2023-08-16,356.31842041015625
2023-08-17,352.42633056640625
2023-08-18,351.984130859375
2023-08-21,357.65509033203125
2023-08-22,357.1439514160156
2023-08-23,362.77557373046875
2023-08-24,355.0210266113281
2023-08-25,357.77294921875
2023-08-28,360.4659729003906
2023-08-29,368.3385314941406
2023-08-30,370.39263916015625
2023-08-31,371.5032958984375
2023-09-01,371.110107421875
2023-09-05,371.5818786621094
2023-09-06,368.3089599609375
2023-09-07,365.67498779296875
2023-09-08,366.1861267089844
2023-09-11,370.50079345703125
2023-09-12,366.3924865722656
2023-09-13,367.78814697265625
2023-09-14,370.79559326171875
2023-09-15,364.4465026855469
2023-09-18,364.8263854980469
2023-09-19,364.04876708984375
2023-09-20,358.8027648925781
2023-09-21,352.22784423828125
2023-09-22,352.27703857421875
2023-09-25,353.9502868652344
2023-09-26,348.6352844238281
2023-09-27,349.4522399902344
2023-09-28,352.3755187988281
2023-09-29,352.6313781738281
2023-10-02,355.5743103027344
2023-10-03,349.3341369628906
2023-10-04,354.088134765625
2023-10-05,353.0448303222656
2023-10-06,358.9602355957031
2023-10-09,360.7909240722656
2023-10-10,362.7889709472656
2023-10-11,365.3775329589844
2023-10-12,364.10784912109375
2023-10-13,359.53106689453125
2023-10-16,363.5960998535156
2023-10-17,362.4051208496094
2023-10-18,357.6511535644531
2023-10-19,354.30462646484375
2023-10-20,349.0191345214844
2023-10-23,350.0722961425781
2023-10-24,353.47784423828125
2023-10-25,344.8262023925781
2023-10-26,338.2513732910156
2023-10-27,339.8753967285156
2023-10-30,343.7041320800781
2023-10-31,345.347900390625
2023-11-01,351.34197998046875
2023-11-02,357.7200012207031
2023-11-03,361.9228210449219
2023-11-06,363.3992004394531
2023-11-07,366.8342590332031
2023-11-08,367.07049560546875
2023-11-09,364.24566650390625
2023-11-10,372.4347229003906
2023-11-13,371.2732849121094
2023-11-14,379.2655029296875
2023-11-15,379.5509338378906
2023-11-16,379.87579345703125
2023-11-17,379.9643249511719
2023-11-20,384.5903625488281
2023-11-21,382.3561096191406
2023-11-22,383.92108154296875
2023-11-24,383.3797302246094
2023-11-27,383.0451354980469
2023-11-28,384.04901123046875
2023-11-29,383.6750793457031
2023-11-30,382.71044921875
2023-12-01,383.8029479980469
2023-12-04,380.2399597167969
2023-12-05,381.1947021484375
2023-12-06,378.9898986816406
2023-12-07,384.2852478027344
2023-12-08,385.9978942871094
2023-12-11,389.2951354980469
2023-12-12,392.39556884765625
2023-12-13,397.3857421875
2023-12-14,397.0412902832031
2023-12-15,398.9606018066406
2023-12-18,401.4735107421875
2023-12-19,403.52490234375
2023-12-20,397.5285949707031
2023-12-21,402.1540832519531
2023-12-22,402.7555847167969
2023-12-26,405.22119140625
2023-12-27,406.046142578125
2023-12-28,405.8486633300781
2023-12-29,404.09234619140625
2024-01-02,397.2541809082031
2024-01-03,393.05072021484375
2024-01-04,391.0278625488281
2024-01-05,391.4915771484375
2024-01-08,399.5829162597656
2024-01-09,400.372314453125
2024-01-10,403.0858459472656
2024-01-11,403.9246520996094
2024-01-12,404.1318054199219
2024-01-16,404.09234619140625
2024-01-17,401.8129577636719
2024-01-18,407.516357421875
2024-01-19,415.5978088378906
2024-01-22,416.1405334472656
2024-01-23,417.8673095703125
2024-01-24,420.1861877441406
2024-01-25,420.69927978515625
2024-01-26,418.19293212890625
2024-01-29,422.4754638671875
2024-01-30,419.66314697265625
2024-01-31,411.4436340332031
2024-02-01,416.2885437011719
2024-02-02,423.3240051269531
2024-02-05,422.77142333984375
2024-02-06,421.9228820800781
2024-02-07,426.26446533203125
2024-02-08,427.05389404296875
2024-02-09,431.2574462890625
2024-02-12,429.57012939453125
2024-02-13,422.8701171875
2024-02-14,427.4782409667969
2024-02-15,428.7510986328125
2024-02-16,424.86334228515625
2024-02-20,421.65643310546875
2024-02-21,419.96905517578125
2024-02-22,432.26397705078125
2024-02-23,430.9910583496094
2024-02-26,430.7640380859375
2024-02-27,431.8001708984375
2024-02-28,429.5010681152344
2024-02-29,433.1816711425781
2024-03-01,439.7040100097656
2024-03-04,438.1351013183594
2024-03-05,430.2706604003906
2024-03-06,432.97442626953125
2024-03-07,439.546142578125
2024-03-08,433.2013854980469
2024-03-11,431.5929260253906
2024-03-12,437.77984619140625
2024-03-13,434.4150390625
2024-03-14,433.31976318359375
2024-03-15,428.1689758300781
2024-03-18,432.2525634765625
2024-03-19,433.3295593261719
2024-03-20,438.46734619140625
2024-03-21,440.5423278808594
2024-03-22,441.04620361328125
2024-03-25,439.44561767578125
2024-03-26,438.0228271484375
2024-03-27,439.5147705078125
2024-03-28,438.70452880859375
2024-04-01,439.63330078125
2024-04-02,435.8392028808594
2024-04-03,436.8173522949219
2024-04-04,430.13812255859375
2024-04-05,435.20684814453125
2024-04-08,435.3352966308594
2024-04-09,436.9458312988281
2024-04-10,433.1319274902344
2024-04-11,440.04833984375
2024-04-12,433.0330810546875
2024-04-15,425.9093017578125
2024-04-16,425.9488220214844
2024-04-17,420.7516784667969
2024-04-18,418.3507080078125
2024-04-19,409.6953430175781
2024-04-22,413.8155212402344
2024-04-23,419.9908447265625
2024-04-24,421.4136962890625
2024-04-25,419.3783264160156
2024-04-26,425.8500061035156
2024-04-29,427.5791015625
2024-04-30,419.5165710449219
2024-05-01,416.4832458496094
2024-05-02,421.79901123046875
2024-05-03,430.2765197753906
2024-05-06,434.9894714355469
2024-05-07,435.05865478515625
2024-05-08,434.8017272949219
2024-05-09,435.7502746582031
2024-05-10,436.77783203125
2024-05-13,437.7856750488281
2024-05-14,440.6015930175781
2024-05-15,447.4883728027344
2024-05-16,446.5793151855469
2024-05-17,446.3619689941406
2024-05-20,449.47430419921875
2024-05-21,450.3536682128906
2024-05-22,450.26470947265625
2024-05-23,448.2392883300781
2024-05-24,452.4779968261719
2024-05-28,454.1872863769531
2024-05-29,450.9860534667969
2024-05-30,446.15447998046875
2024-05-31,445.324462890625
2024-06-03,447.715576171875
2024-06-04,448.94073486328125
2024-06-05,457.9913024902344
2024-06-06,457.83319091796875
2024-06-07,457.4281311035156
2024-06-10,459.2757263183594
2024-06-11,462.4276428222656
2024-06-12,468.4844055175781
2024-06-13,471.023681640625
2024-06-14,473.4642333984375
2024-06-17,479.26409912109375
2024-06-18,479.4122619628906
2024-06-20,475.71697998046875
2024-06-21,474.4423522949219
2024-06-24,469.041015625
2024-06-25,474.40478515625
2024-06-26,475.38446044921875
2024-06-27,476.6116027832031
2024-06-28,474.1375427246094
2024-07-01,476.91839599609375
2024-07-02,481.9259033203125
2024-07-03,485.9437255859375
2024-07-05,491.01055908203125
2024-07-08,492.1783447265625
2024-07-09,492.6039123535156
2024-07-10,497.74005126953125
2024-07-11,486.82452392578125
2024-07-12,489.68450927734375
2024-07-15,491.0007629394531
2024-07-16,491.18878173828125
2024-07-17,476.7699279785156
2024-07-18,474.5135803222656
2024-07-19,470.3077087402344
2024-07-22,477.31427001953125
2024-07-23,475.6319274902344
2024-07-24,458.57080078125
2024-07-25,453.51385498046875
2024-07-26,458.1650695800781
2024-07-29,459.0854187011719
2024-07-30,452.7815246582031
2024-07-31,466.1810607910156
2024-08-01,454.889404296875
2024-08-02,444.0926513671875
2024-08-05,430.8515319824219
2024-08-06,434.96832275390625
2024-08-07,430.2577209472656
2024-08-08,443.4197082519531
2024-08-09,445.7354431152344
2024-08-12,446.6953430175781
2024-08-13,457.7790832519531
2024-08-14,457.9275817871094
2024-08-15,469.4962463378906
2024-08-16,470.0998840332031
2024-08-19,476.2751159667969
2024-08-20,475.275634765625
2024-08-21,477.49237060546875
2024-08-22,469.9217834472656
2024-08-23,475.018310546875
2024-08-26,470.40667724609375
2024-08-27,471.8119812011719
2024-08-28,466.45806884765625
2024-08-29,465.7752990722656
2024-08-30,471.3269958496094
2024-09-03,457.0171203613281
2024-09-04,455.8295593261719
2024-09-05,456.2551574707031
2024-09-06,444.03326416015625
2024-09-09,449.743408203125
2024-09-10,453.89984130859375
2024-09-11,463.75640869140625
2024-09-12,468.3087158203125
2024-09-13,470.40667724609375
2024-09-16,468.3284606933594
2024-09-17,468.5758972167969
2024-09-18,466.5471496582031
2024-09-19,478.3434143066406
2024-09-20,477.4329833984375
2024-09-23,478.6985168457031
2024-09-24,481.007568359375
2024-09-25,481.45355224609375
2024-09-26,485.0707702636719
2024-09-27,482.37518310546875
2024-09-30,483.68328857421875
2024-10-01,476.9444274902344
2024-10-02,477.61834716796875
2024-10-03,477.2615051269531
2024-10-04,482.9400634765625
2024-10-07,477.7669677734375
2024-10-08,484.9022521972656
2024-10-09,488.7176208496094
2024-10-10,488.1626892089844
2024-10-11,488.92572021484375
2024-10-14,493.02850341796875
2024-10-15,486.4383239746094
2024-10-16,486.4977722167969
2024-10-17,486.834716796875
2024-10-18,490.02581787109375
2024-10-21,490.96728515625
2024-10-22,491.5023498535156
2024-10-23,483.9706726074219
2024-10-24,487.8951416015625
2024-10-25,490.8681335449219
2024-10-28,490.94744873046875
2024-10-29,495.6646423339844
2024-10-30,491.91864013671875
2024-10-31,479.501220703125
2024-11-01,483.04901123046875
2024-11-04,481.641845703125
2024-11-05,487.78607177734375
2024-11-06,501.03594970703125
2024-11-07,508.9244079589844
2024-11-08,509.51904296875
2024-11-11,509.2217102050781
2024-11-12,508.3000793457031
2024-11-13,507.64599609375
2024-11-14,504.1180114746094
2024-11-15,492.1069641113281
2024-11-18,495.52587890625
2024-11-19,498.9349670410156
2024-11-20,498.6476135253906
2024-11-21,500.44134521484375
2024-11-22,501.2440490722656
2024-11-25,502.0368957519531
2024-11-26,504.7323913574219
2024-11-27,500.7584533691406
2024-11-29,505.15850830078125
2024-12-02,510.6586608886719
2024-12-03,512.2244873046875
2024-12-04,518.5570678710938
2024-12-05,517.1199951171875
2024-12-06,521.7481079101562
2024-12-09,517.6848754882812
2024-12-10,515.9209594726562
2024-12-11,525.1571044921875
2024-12-12,521.767822265625
2024-12-13,525.7616577148438
2024-12-16,533.3329467773438
2024-12-17,530.9843139648438
2024-12-18,511.8280334472656
2024-12-19,509.5487060546875
2024-12-20,513.9984741210938
2024-12-23,519.0060424804688
2024-12-24,526.0436401367188
2024-12-26,525.6864013671875
2024-12-27,518.6983642578125
2024-12-30,511.7997741699219
2024-12-31,507.45208740234375
