Date,SPY,^SPX
2019-10-02,261.28765869140625,2887.610107421875
2019-10-03,263.4283142089844,2910.6298828125
2019-10-04,266.99310302734375,2952.010009765625
2019-10-07,265.841064453125,2938.7900390625
2019-10-08,261.7139587402344,2893.06005859375
2019-10-09,264.1993408203125,2919.39990234375
2019-10-10,265.9862365722656,2938.1298828125
2019-10-11,268.74371337890625,2970.27001953125
2019-10-14,268.44439697265625,2966.14990234375
2019-10-15,271.10205078125,2995.679931640625
2019-10-16,270.6666259765625,2989.68994140625
2019-10-17,271.4648742675781,2997.949951171875
2019-10-18,270.2765808105469,2986.199951171875
2019-10-21,272.1089172363281,3006.719970703125
2019-10-22,271.219970703125,2995.989990234375
2019-10-23,272.009033203125,3004.52001953125
2019-10-24,272.4534606933594,3010.2900390625
2019-10-25,273.5692138671875,3022.550048828125
2019-10-28,275.1112365722656,3039.419921875
2019-10-29,275.0296630859375,3036.889892578125
2019-10-30,275.8731689453125,3046.77001953125
2019-10-31,275.138427734375,3037.56005859375
2019-11-01,277.6872863769531,3066.909912109375
2019-11-04,278.80291748046875,3078.27001953125
2019-11-05,278.49456787109375,3074.6201171875
2019-11-06,278.55804443359375,3076.780029296875
2019-11-07,279.5376281738281,3085.179931640625
2019-11-08,280.2270812988281,3093.080078125
2019-11-11,279.6918640136719,3087.010009765625
2019-11-12,280.28155517578125,3091.840087890625
2019-11-13,280.37225341796875,3094.0400390625
2019-11-14,280.78033447265625,3096.6298828125
2019-11-15,282.8121032714844,3120.4599609375
2019-11-18,283.020751953125,3122.030029296875
2019-11-19,282.939208984375,3120.179931640625
2019-11-20,281.8869934082031,3108.4599609375
2019-11-21,281.433349609375,3103.5400390625
2019-11-22,282.0592956542969,3110.2900390625
2019-11-25,284.24530029296875,3133.639892578125
2019-11-26,284.8893127441406,3140.52001953125
2019-11-27,286.1592102050781,3153.6298828125
2019-11-29,285.0979919433594,3140.97998046875
2019-12-02,282.6761169433594,3113.8701171875
2019-12-03,280.78033447265625,3093.199951171875
2019-12-04,282.5128173828125,3112.760009765625
2019-12-05,283.020751953125,3117.429931640625
2019-12-06,285.6059265136719,3145.909912109375
2019-12-09,284.7079162597656,3135.9599609375
2019-12-10,284.39044189453125,3132.52001953125
2019-12-11,285.19781494140625,3141.6298828125
2019-12-12,287.65582275390625,3168.570068359375
2019-12-13,287.82818603515625,3168.800048828125
2019-12-16,289.8055419921875,3191.449951171875
2019-12-17,289.86907958984375,3192.52001953125
2019-12-18,289.8871765136719,3191.139892578125
